SimId                                AgentId Time Value                  
a312f2fa-e129-4ec8-8591-a4a514762331 82      73   9.942076066114847e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      74   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      75   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      76   185833.19749747403     
a312f2fa-e129-4ec8-8591-a4a514762331 82      77   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      78   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      79   185833.19749747403     
a312f2fa-e129-4ec8-8591-a4a514762331 82      80   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      81   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      82   9.477493072371166e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      83   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      84   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      85   743332.7899898961      
a312f2fa-e129-4ec8-8591-a4a514762331 82      86   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      87   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      88   185833.19749747403     
a312f2fa-e129-4ec8-8591-a4a514762331 82      89   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      90   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      91   9.477493072371166e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      92   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      93   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      94   278749.79624621104     
a312f2fa-e129-4ec8-8591-a4a514762331 82      95   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      96   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      97   743332.7899898961      
a312f2fa-e129-4ec8-8591-a4a514762331 82      98   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      99   0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      100  9.477493072371166e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      101  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      102  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      103  278749.79624621104     
a312f2fa-e129-4ec8-8591-a4a514762331 82      104  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      105  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      106  278749.79624621104     
a312f2fa-e129-4ec8-8591-a4a514762331 82      107  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      108  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      109  1.0034992664863583e+07 
a312f2fa-e129-4ec8-8591-a4a514762331 82      110  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      111  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      112  278749.79624621104     
a312f2fa-e129-4ec8-8591-a4a514762331 82      113  0                      
