SimId                                AgentId Time Value                  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      84   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      85   1.0068012002709315e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      86   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      87   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      88   251700.3000677329      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      89   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      90   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      91   1.2836715303454386e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      92   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      93   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      94   377550.45010159933     
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      95   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      96   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      97   1.0068012002709315e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      98   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      99   0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      100  1.2836715303454386e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      101  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      102  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      103  377550.45010159933     
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      104  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      105  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      106  377550.45010159933     
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      107  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      108  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      109  1.3591816203657588e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      110  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      111  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      112  377550.45010159933     
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      113  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      114  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      115  377550.45010159933     
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      116  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      117  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      118  1.2962565453488253e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      119  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      120  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      121  1.132651350304798e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      122  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      123  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      124  377550.45010159933     
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      125  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      126  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      127  1.2962565453488253e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      128  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      129  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      130  503400.6001354658      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      131  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      132  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      133  1.887752250507997e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      134  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      135  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      136  1.2962565453488253e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      137  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      138  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      139  503400.6001354658      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      140  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      141  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      142  629250.7501693323      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      143  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      144  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      145  1.3717666353691455e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      146  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      147  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      148  503400.6001354658      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      149  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      150  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      151  629250.7501693323      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      152  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      153  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      154  1.308841560352212e+07  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      155  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      156  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      157  1.2585015003386645e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      158  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      159  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      160  629250.7501693323      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      161  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      162  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      163  1.308841560352212e+07  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      164  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      165  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      166  629250.7501693323      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      167  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      168  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      169  1.384351650372531e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      170  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      171  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      172  1.308841560352212e+07  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      173  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      174  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      175  629250.7501693323      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      176  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      177  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      178  755100.9002031987      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      179  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      180  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      181  1.5731268754233327e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      182  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      183  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      184  629250.7501693323      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      185  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      186  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      187  755100.9002031987      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      188  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      189  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      190  1.3214265753555987e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      191  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      192  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      193  2.894553450778929e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      194  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      195  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      196  755100.9002031987      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      197  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      198  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      199  1.2962565453488253e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      200  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      201  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      202  1.0068012002709315e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      203  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      204  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      205  3.7755045010159947e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      206  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      207  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      208  1.2585015003386652e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      209  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      210  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      211  1.0068012002709315e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      212  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      213  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      214  1.2585015003386645e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      215  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      216  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      217  1.5353718304131726e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      218  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      219  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      220  1.0068012002709315e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      221  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      222  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      223  1.2585015003386645e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      224  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      225  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      226  1.2836715303454386e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      227  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      228  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      229  4.0272048010837277e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      230  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      231  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      232  1.2585015003386645e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      233  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      234  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      235  1.2459164853352785e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      236  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      237  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      238  1.5102018004063976e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      239  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      240  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      241  3.5238042009482617e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      242  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      243  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      244  1.2207464553285051e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      245  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      246  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      247  1.5102018004063976e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      248  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      249  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      250  1.636051950440264e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      251  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      252  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      253  1.4850317703996258e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      254  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      255  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      256  1.5102018004063976e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      257  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      258  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      259  1.636051950440264e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      260  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      261  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      262  1.2333314703318918e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      263  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      264  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      265  3.7755045010159947e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      266  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      267  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      268  1.636051950440264e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      269  0                      
